"FXY1","FXY2"
"307050","020088"
"307050","020089"
"307051","307045"
"307051","307046"
"307051","307013"
"307051","307014"
"307051","307047"
"307051","307016"
"307051","307017"
"307051","307049"
"307051","307050"
"307051","101000"
"307051","031001"
"307051","307048"
"307052","001063"
"307052","008039"
"307052","301011"
"307052","301012"
"307052","008079"
"307052","008039"
"307052","301011"
"307052","301012"
"307052","008039"
"307052","301011"
"307052","301012"
"307052","301023"
"307052","007030"
"307052","007031"
"307053","007032"
"307053","011001"
"307053","008054"
"307053","011083"
"307053","011084"
"307053","011002"
"307053","008054"
"307053","011085"
"307053","011086"
"307053","011041"
"307053","008054"
"307053","007032"
"307053","020009"
"307053","020060"
"307053","307014"
"307053","307047"
"307054","007032"
"307054","008039"
"307054","004003"
"307054","004004"
"307054","008023"
"307054","012023"
"307054","008039"
"307054","004003"
"307054","004004"
"307054","008023"
"307054","012023"
"307054","008023"
"307054","007032"
"307055","033045"
"307055","008016"
"307055","008039"
"307055","004003"
"307055","301012"
"307055","008039"
"307055","004003"
"307055","301012"
"307055","307053"
"307056","307052"
"307056","307053"
"307056","307054"
"307056","101000"
"307056","031001"
"307056","307055"
"307063","007061"
"307063","012130"
"307071","301090"
"307071","004074"
"307071","004023"
"307071","008023"
"307071","010004"
"307071","010051"
"307071","007004"
"307071","010009"
"307071","007032"
"307071","012101"
"307071","002051"
"307071","004051"
"307071","012118"
"307071","004052"
"307071","012119"
"307071","013004"
"307071","008023"
"307071","012151"
"307071","007032"
"307071","102005"
"307071","008050"
"307071","008020"
"307071","014032"
"307071","014033"
"307071","008050"
"307071","008020"
"307071","102018"
"307071","008052"
"307071","008022"
"307071","007032"
"307071","008053"
"307071","004003"
"307071","012152"
"307071","008053"
"307071","004003"
"307071","012153"
"307071","008053"
"307071","004003"
"307071","008023"
"307071","012101"
"307071","008053"
"307071","004003"
"307071","008023"
"307071","012101"
"307071","008023"
"307071","007032"
"307071","002002"
"307071","008053"
"307071","004003"
"307071","011046"
"307071","008053"
"307071","004003"
"307071","004004"
"307071","004023"
"307071","007032"
"307071","013060"
"307071","013051"
"307071","004053"
"307071","008050"
"307071","008020"
"307071","102006"
"307071","008052"
"307071","008022"
"307071","008053"
"307071","004003"
"307071","013052"
"307071","007032"
"307072","004001"
"307072","004001"
"307072","004002"
"307072","004003"
"307072","004004"
"307072","004074"
"307072","004022"
"307072","008023"
"307072","010004"
"307072","010051"
"307072","007004"
"307072","010009"
"307072","007032"
"307072","012101"
"307072","002051"
"307072","004051"
"307072","012118"
"307072","004052"
"307072","012119"
"307072","013004"
"307072","012151"
"307072","007032"
"307072","014032"
"307072","008023"
"307072","004001"
"307072","004001"
"307072","004002"
"307072","004003"
"307072","004004"
"307072","004022"
"307072","007032"
"307072","008023"
"307072","013060"
"307072","004053"
"307072","008023"
"307072","102008"
"307072","008050"
"307072","008020"
"307073","307071"
"307073","307072"
"307079","301090"
"307079","302031"
"307079","302035"
"307079","302036"
"307079","101000"
"307079","031000"
"307079","302047"
"307079","008002"
"307079","101000"
"307079","031000"
"307079","302048"
"307079","302037"
"307079","102000"
"307079","031000"
"307079","022061"
"307079","020058"
"307079","101000"
"307079","031000"
"307079","302056"
"307079","101000"
"307079","031000"
"307079","302055"
"307079","302043"
"307079","302044"
"307079","101000"
"307079","031001"
"307079","302045"
"307079","101000"
"307079","031000"
"307079","302046"
"307080","301090"
"307080","302031"
"307080","302035"
"307080","302036"
"307080","302047"
"307080","008002"
"307080","302048"
"307080","302037"
"307080","302043"
"307080","302044"
"307080","101002"
"307080","302045"
"307080","302046"
"307081","301090"
"307081","302031"
"307081","302035"
"307081","302036"
"307081","302047"
"307081","008002"
"307081","302048"
"307081","302037"
"307081","012122"
"307081","013056"
"307081","013057"
"307081","020101"
"307081","020102"
"307081","020103"
"307081","020104"
"307081","020105"
"307081","020106"
"307081","020107"
"307081","020108"
"307081","302043"
"307081","302044"
"307081","101002"
"307081","302045"
"307081","302046"
"307082","301090"
"307082","302031"
"307082","302035"
"307082","302036"
"307082","302047"
"307082","008002"
"307082","302048"
"307082","302037"
"307082","012121"
"307082","012122"
"307082","302043"
"307082","302044"
"307082","101002"
"307082","302045"
"307082","302046"
"307083","301090"
"307083","302031"
"307083","302035"
"307083","302036"
"307083","302047"
"307083","008002"
"307083","302048"
"307083","302037"
"307083","012122"
"307083","302043"
"307083","302044"
"307083","101002"
"307083","302045"
"307083","302046"
"307084","301090"
"307084","302031"
"307084","302035"
"307084","302036"
"307084","302047"
"307084","008002"
"307084","302048"
"307084","302037"
"307084","020055"
"307084","101000"
"307084","031001"
"307084","205001"
"307084","302043"
"307084","302044"
"307084","101002"
"307084","302045"
"307084","302046"
"307086","301090"
"307086","302031"
"307086","302035"
"307086","302036"
"307086","008002"
"307086","302037"
"307086","302066"
"307086","302043"
"307086","302044"
"307086","101002"
"307086","302045"
"307090","301092"
"307090","302031"
"307090","302035"
"307090","302036"
"307090","302047"
"307090","008002"
"307090","302048"
"307090","302037"
"307090","302043"
"307090","302044"
"307090","101002"
"307090","302045"
"307090","302046"
"307091","301089"
"307091","301090"
"307091","008010"
"307091","301091"
"307091","302001"
"307091","007004"
"307091","010009"
"307091","302072"
"307091","103000"
"307091","031000"
"307091","101005"
"307091","307063"
"307091","007061"
"307091","101000"
"307091","031000"
"307091","302069"
"307091","007032"
"307091","007033"
"307091","105000"
"307091","031000"
"307091","020031"
"307091","020032"
"307091","002038"
"307091","022043"
"307091","302021"
"307091","101000"
"307091","031000"
"307091","302078"
"307091","101000"
"307091","031000"
"307091","302073"
"307091","101000"
"307091","031000"
"307091","302074"
"307091","101000"
"307091","031000"
"307091","302175"
"307091","102000"
"307091","031000"
"307091","004025"
"307091","302076"
"307091","302071"
"307091","302077"
"307091","007033"
"307091","101000"
"307091","031000"
"307091","302079"
"307091","007032"
"307091","101000"
"307091","031000"
"307091","302080"
"307091","101000"
"307091","031000"
"307091","302081"
"307091","101000"
"307091","031000"
"307091","302082"
"307091","102000"
"307091","031000"
"307091","004025"
"307091","013059"
"307091","101000"
"307091","031000"
"307091","302083"
"307091","033005"
"307091","033006"
"307092","301089"
"307092","301090"
"307092","008010"
"307092","301091"
"307092","004015"
"307092","004065"
"307092","125000"
"307092","031001"
"307092","010004"
"307092","302070"
"307092","302072"
"307092","007032"
"307092","012101"
"307092","103000"
"307092","031000"
"307092","101005"
"307092","307063"
"307092","007061"
"307092","101000"
"307092","031000"
"307092","302069"
"307092","007032"
"307092","007033"
"307092","101000"
"307092","031000"
"307092","302073"
"307092","101000"
"307092","031000"
"307092","302076"
"307092","102000"
"307092","031000"
"307092","013155"
"307092","013058"
"307092","102000"
"307092","031000"
"307092","020031"
"307092","020032"
"307092","101000"
"307092","031000"
"307092","302078"
"307092","102000"
"307092","031000"
"307092","302079"
"307092","007032"
"307092","101000"
"307092","031000"
"307092","302080"
"307092","101000"
"307092","031000"
"307092","302081"
"307092","101000"
"307092","031000"
"307092","302082"
"307092","102000"
"307092","031000"
"307092","004025"
"307092","013059"
"307092","101000"
"307092","031000"
"307092","302083"
"307092","033005"
"307092","033006"
"307093","223000"
"307093","236000"
"307093","101000"
"307093","031001"
"307093","031031"
"307093","001033"
"307093","001032"
"307093","008083"
"307093","101000"
"307093","031001"
"307093","223255"
"307093","108000"
"307093","031001"
"307093","223000"
"307093","237000"
"307093","001033"
"307093","001032"
"307093","008083"
"307093","101000"
"307093","031001"
"307093","223255"
"307096","301090"
"307096","301089"
"307096","008010"
"307096","301091"
"307096","302084"
"307096","302085"
"307096","033005"
"307096","033006"
"308001","301033"
"308001","302011"
"308001","022042"
"308002","301034"
"308002","302011"
"308002","022042"
"308003","301035"
"308003","302011"
"308003","022042"
"308004","301036"
"308004","302011"
"308004","022042"
"308005","308004"
"308005","302024"
"308006","010004"
"308006","010061"
"308006","010063"
"308006","011001"
"308006","011002"
"308006","012004"
"308006","013003"
"308006","022042"
"308007","301055"
"308007","302011"
"308007","007062"
"308007","022042"
"308008","301093"
"308008","302062"
"308008","302063"
"308009","301093"
"308009","302001"
"308009","302054"
"308009","008002"
"308009","302055"
"308009","302057"
"308009","302060"
"308010","001011"
"308010","113000"
"308010","031001"
"308010","301011"
"308010","301012"
"308010","301021"
"308010","004080"
"308010","022049"
"308010","004080"
"308010","022059"
"308010","004080"
"308010","022005"
"308010","002042"
"308010","022032"
"308010","002042"
"308010","004080"
"308011","001011"
"308011","002001"
"308011","301011"
"308011","301012"
"308011","301023"
"308011","007030"
"308011","007031"
"308011","004074"
"308011","004023"
"308011","008023"
"308011","010051"
"308011","007032"
"308011","007033"
"308011","012101"
"308011","013004"
"308011","007032"
"308011","007033"
"308011","302056"
"308011","008023"
"308011","004003"
"308011","004004"
"308011","004023"
"308011","007032"
"308011","013060"
"308011","013051"
"308011","004053"
"308011","007032"
"308012","004001"
"308012","004001"
"308012","004002"
"308012","004003"
"308012","004004"
"308012","004074"
"308012","004022"
"308012","008023"
"308012","010051"
"308012","007032"
"308012","007033"
"308012","012101"
"308012","013004"
"308012","007032"
"308012","007033"
"308012","302056"
"308012","008023"
"308012","004001"
"308012","004001"
"308012","004002"
"308012","004003"
"308012","004004"
"308012","004022"
"308012","007032"
"308012","008023"
"308012","013060"
"308012","004053"
"308012","008023"
"308013","308011"
"308013","308012"
"308014","301093"
"308014","302062"
"308014","302063"
"309001","301037"
"309001","101000"
"309001","031001"
"309001","303011"
"309002","301038"
"309002","101000"
"309002","031001"
"309002","303011"
"309003","301037"
"309003","101000"
"309003","031001"
"309003","303012"
"309004","301038"
"309004","101000"
"309004","031001"
"309004","303012"
"309005","301037"
"309005","302004"
"309005","101000"
"309005","031001"
"309005","303013"
"309006","301038"
"309006","302004"
"309006","101000"
"309006","031001"
"309006","303013"
"309007","301037"
"309007","302004"
"309007","101000"
"309007","031001"
"309007","303014"
"309008","301038"
"309008","302004"
"309008","101000"
"309008","031001"
"309008","303014"
"309011","301039"
"309011","101000"
"309011","031001"
"309011","303011"
"309012","301039"
"309012","101000"
"309012","031001"
"309012","303012"
"309013","301039"
"309013","302004"
"309013","101000"
"309013","031001"
"309013","303013"
"309014","301039"
"309014","302004"
"309014","101000"
"309014","031001"
"309014","303014"
"309015","301040"
"309015","101000"
"309015","031001"
"309015","303011"
"309016","301040"
"309016","101000"
"309016","031001"
"309016","303012"
"309017","301040"
"309017","302004"
"309017","101000"
"309017","031001"
"309017","303013"
"309018","301040"
"309018","302004"
"309018","101000"
"309018","031001"
"309018","303014"
"309019","301031"
"309019","002003"
"309019","101000"
"309019","031001"
"309019","303011"
"309020","301031"
"309020","002003"
"309020","104000"
"309020","031001"
"309020","007003"
"309020","011003"
"309020","011004"
"309020","011005"
"309030","015004"
"309030","015005"
"309030","104000"
"309030","031001"
"309030","004015"
"309030","008006"
"309030","007004"
"309030","015003"
"309031","015004"
"309031","015005"
"309031","104000"
"309031","031001"
"309031","004025"
"309031","008006"
"309031","007004"
"309031","015003"
"309050","301110"
"309050","301113"
"309050","301114"
"309050","101000"
"309050","031002"
"309050","303050"
"309050","101000"
"309050","031001"
"309050","303051"
"309051","301110"
"309051","301113"
"309051","301114"
"309051","101000"
"309051","031002"
"309051","303052"
"309051","101000"
"309051","031001"
"309051","303053"
"309052","301111"
"309052","301113"
"309052","301114"
"309052","302049"
"309052","022043"
"309052","101000"
"309052","031002"
"309052","303054"
"309052","101000"
"309052","031001"
"309052","303051"
"309053","301112"
"309053","301113"
"309053","301114"
"309053","101000"
"309053","031002"
"309053","303054"
"309053","101000"
"309053","031001"
"309053","303051"
"309054","301001"
"309054","001011"
"309054","301011"
"309054","301012"
"309054","301021"
"309054","007030"
"309054","007031"
"309054","007007"
"309054","004023"
"309054","004059"
"309054","115000"
"309054","031001"
"309054","008001"
"309054","008023"
"309054","007004"
"309054","010009"
"309054","012101"
"309054","012103"
"309054","008023"
"309054","011001"
"309054","011002"
"309054","008023"
"309054","011019"
"309054","008050"
"309054","008020"
"309054","008050"
"309054","008020"
"309060","301123"
"309060","301121"
"309060","302050"
"309060","303040"
"309061","301120"
"309061","008041"
"309061","301122"
"309061","201131"
"309061","202129"
"309061","025069"
"309061","007004"
"309061","202000"
"309061","201000"
"309061","033007"
"309061","033035"
"309061","033015"
"309061","013009"
"309061","033007"
"309061","033035"
"309061","033015"
"309061","002013"
"309061","012101"
"309061","033007"
"309061","033035"
"309061","033015"
"309062","301120"
"309062","008041"
"309062","301122"
"309062","005001"
"309062","033035"
"309062","033015"
"309062","006001"
"309062","033035"
"309062","033015"
"309062","007007"
"309062","033035"
"309062","033015"
"309062","011003"
"309062","033035"
"309062","033015"
"309062","011004"
"309062","033035"
"309062","033015"
"309062","033007"
"309063","301120"
"309063","008041"
"309063","301122"
"309063","005001"
"309063","033035"
"309063","033015"
"309063","006001"
"309063","033035"
"309063","033015"
"309063","007007"
"309063","033035"
"309063","033015"
"309063","011003"
"309063","033035"
"309063","033015"
"309063","011004"
"309063","033035"
"309063","033015"
"309063","033007"
"309064","301120"
"309064","008041"
"309064","301122"
"309064","201131"
"309064","202129"
"309064","104002"
"309064","025069"
"309064","007004"
"309064","033035"
"309064","033015"
"309064","013003"
"309064","033035"
"309064","033015"
"309064","202000"
"309064","201000"
"309064","104002"
"309064","002013"
"309064","012101"
"309064","033035"
"309064","033015"
"309064","012103"
"309064","033035"
"309064","033015"
"309064","010009"
"309064","033035"
"309064","033015"
"309065","301120"
"309065","008041"
"309065","301122"
"309065","005001"
"309065","033035"
"309065","033015"
"309065","006001"
"309065","033035"
"309065","033015"
"309065","007007"
"309065","033035"
"309065","033015"
"309065","011003"
"309065","033035"
"309065","033015"
"309065","011004"
"309065","033035"
"309065","033015"
"309066","301120"
"309066","008041"
"309066","301122"
"309066","008040"
"309066","201131"
"309066","202129"
"309066","025069"
"309066","007004"
"309066","013003"
"309066","202000"
"309066","201000"
"309066","002013"
"309066","012101"
"309066","012103"
"309066","010009"
"309066","010007"
"309066","011002"
"309066","011001"
"309070","001035"
"309070","001032"
"309070","001015"
"309070","001062"
"309070","301001"
"309070","301021"
"309070","207001"
"309070","010001"
"309070","207000"
"309070","301011"
"309070","301012"
"309070","008086"
"309070","007030"
"309070","025031"
"309070","008021"
"309070","004014"
"309070","010004"
"309070","010051"
"309070","010009"
"309070","020010"
"309070","013095"
"309070","128000"
"309070","031002"
"309070","113000"
"309070","031000"
"309070","008086"
"309070","007004"
"309070","011001"
"309070","011002"
"309070","012101"
"309070","012102"
"309070","012103"
"309070","010009"
"309070","103000"
"309070","031000"
"309070","011022"
"309070","011021"
"309070","011005"
"309070","104000"
"309070","031000"
"309070","008086"
"309070","007006"
"309070","011001"
"309070","011002"
"309070","105000"
"309070","031000"
"309070","008086"
"309070","007006"
"309070","012101"
"309070","012102"
"309070","012103"
"309194","301194"
"309194","302004"
"309194","101000"
"309194","031001"
"309194","303014"
"309195","301195"
"309195","302004"
"309195","101000"
"309195","031001"
"309195","303014"
"309196","301196"
"309196","302004"
"309196","101000"
"309196","031001"
"309196","303014"
"309198","301198"
"309198","302004"
"309198","101000"
"309198","031001"
"309198","303014"
"310001","301042"
"310001","303031"
"310001","303032"
"310001","101026"
"310001","303025"
"310002","301042"
"310002","303031"
"310002","303032"
"310002","101009"
"310002","303023"
"310003","301042"
"310003","303031"
"310003","303032"
"310003","101006"
"310003","303023"
"310004","301042"
"310004","303031"
"310004","303032"
"310004","101003"
"310004","303024"
"310005","301042"
"310005","303031"
"310005","303033"
"310005","101000"
"310005","031001"
"310005","303025"
"310006","301042"
"310006","303031"
"310006","303033"
"310006","101000"
"310006","031001"
"310006","303023"
"310007","301042"
"310007","303031"
"310007","303033"
"310007","101000"
"310007","031001"
"310007","303024"
"310008","310011"
"310008","101019"
"310008","310012"
"310008","002150"
"310008","025079"
"310008","025080"
"310008","033032"
"310008","014045"
"310009","310011"
"310009","101015"
"310009","310012"
"310010","310011"
"310010","101005"
"310010","310012"
"310011","008070"
"310011","001033"
"310011","001034"
"310011","008070"
"310011","001033"
"310011","001034"
"310011","001007"
"310011","002048"
"310011","005040"
"310011","025075"
"310011","201133"
"310011","005041"
"310011","201000"
"310011","005043"
"310011","025070"
"310011","033030"
"310011","033031"
"310011","004001"
"310011","004002"
"310011","004003"
"310011","004004"
"310011","004005"
"310011","202131"
"310011","201138"
"310011","004006"
"310011","201000"
"310011","202000"
"310011","005001"
"310011","006001"
"310011","202126"
"310011","007001"
"310011","202000"
"310011","007024"
"310011","005021"
"310011","007025"
"310011","005022"
"310011","033033"
"310011","002151"
"310011","012064"
"310011","002151"
"310011","012064"
"310011","002151"
"310011","012064"
"310011","002151"
"310011","012064"
"310012","002150"
"310012","025076"
"310012","025077"
"310012","025078"
"310012","033032"
"310012","201132"
"310012","202129"
"310012","012063"
"310012","202000"
"310012","201000"
"310013","001007"
"310013","005040"
"310013","004001"
"310013","004002"
"310013","004003"
"310013","004004"
"310013","004005"
"310013","004006"
"310013","005001"
"310013","006001"
"310013","007025"
"310013","005043"
"310013","025085"
"310013","201131"
"310013","202129"
"310013","002150"
"310013","008023"
"310013","008072"
"310013","014027"
"310013","008072"
"310013","014027"
"310013","002150"
"310013","008023"
"310013","008072"
"310013","014027"
"310013","008072"
"310013","014027"
"310013","002150"
"310013","008023"
"310013","008072"
"310013","014027"
"310013","008072"
"310013","014027"
"310013","202000"
"310013","201000"
"310013","201132"
"310013","202129"
"310013","002150"
"310013","008023"
"310013","008072"
"310013","012063"
"310013","008072"
"310013","012063"
"310013","002150"
"310013","008023"
"310013","008072"
"310013","012063"
"310013","008072"
"310013","012063"
"310013","008023"
"310013","008072"
"310013","012063"
"310013","008072"
"310013","012063"
"310013","002150"
"310013","008023"
"310013","008072"
"310013","012063"
"310013","008072"
"310013","012063"
"310013","202000"
"310013","201000"
"310014","301072"
"310014","303041"
"310014","304011"
"310015","301072"
"310015","007024"
"310015","010002"
"310015","303041"
"310015","101003"
"310015","304032"
"310015","002152"
"310015","002024"
"310015","007004"
"310015","007004"
"310015","013003"
"310015","101003"
"310015","304033"
"310016","301072"
"310016","007024"
"310016","010002"
"310016","303041"
"310016","101012"
"310016","304032"
"310016","002152"
"310016","002024"
"310016","007004"
"310016","007004"
"310016","013003"
"310016","101012"
"310016","304033"
"310018","001007"
"310018","005040"
"310018","004001"
"310018","004043"
"310018","004004"
"310018","004005"
"310018","004006"
"310018","207002"
"310018","026030"
"310018","207000"
"310018","005002"
"310018","006002"
"310018","033072"
"310018","007025"
"310018","005022"
"310018","207002"
"310018","015001"
"310018","207000"
"310018","008003"
"310018","207001"
"310018","010004"
"310018","207000"
"310018","008003"
"310018","008003"
"310018","033042"
"310018","207001"
"310018","007004"
"310018","207000"
"310018","207002"
"310018","015001"
"310018","207000"
"310018","008003"
"310018","207002"
"310018","020081"
"310018","207000"
"310018","020065"
"310018","008029"
"310018","207004"
"310018","015030"
"310018","207000"
"310018","008075"
"310019","001007"
"310019","002019"
"310019","301011"
"310019","301013"
"310019","301023"
"310019","007025"
"310019","008021"
"310019","007025"
"310019","008021"
"310019","007025"
"310019","008021"
"310019","008029"
"310019","005040"
"310019","008075"
"310019","008003"
"310019","010004"
"310019","008003"
"310019","207002"
"310019","015001"
"310019","207000"
"310019","033070"
"310019","015030"
"310019","207002"
"310019","020081"
"310019","207000"
"310019","008003"
"310019","033042"
"310019","007004"
"310019","207002"
"310019","015001"
"310019","207000"
"310019","008003"
"310019","113021"
"310019","007004"
"310019","007004"
"310019","207002"
"310019","008021"
"310019","015005"
"310019","008021"
"310019","015005"
"310019","033007"
"310019","207000"
"310019","008026"
"310019","101020"
"310019","025143"
"310019","008026"
"310019","008043"
"310019","109015"
"310019","007004"
"310019","008090"
"310019","207006"
"310019","015008"
"310019","207000"
"310019","008090"
"310019","207002"
"310019","033007"
"310019","207000"
"310019","008043"
"310019","033071"
"310019","108008"
"310019","202124"
"310019","201107"
"310019","002071"
"310019","201000"
"310019","202000"
"310019","207002"
"310019","020081"
"310019","207000"
"310020","310022"
"310020","301011"
"310020","301013"
"310020","301021"
"310020","304034"
"310020","310021"
"310021","108000"
"310021","031001"
"310021","201131"
"310021","202129"
"310021","007004"
"310021","007004"
"310021","202000"
"310021","201000"
"310021","015020"
"310021","010002"
"310022","001007"
"310022","002019"
"310022","001033"
"310022","002172"
"310023","301072"
"310023","030021"
"310023","030022"
"310023","008012"
"310023","007024"
"310023","007025"
"310023","010002"
"310023","101012"
"310023","304032"
"310023","105002"
"310023","002152"
"310023","002024"
"310023","007004"
"310023","007004"
"310023","013003"
"310023","101012"
"310023","304033"
"310024","301072"
"310024","030021"
"310024","030022"
"310024","008012"
"310024","007024"
"310024","007025"
"310024","010002"
"310024","101003"
"310024","304032"
"310024","105002"
"310024","002152"
"310024","002024"
"310024","007004"
"310024","007004"
"310024","013003"
"310024","101003"
"310024","304033"
"310025","001007"
"310025","008021"
"310025","004001"
"310025","004002"
"310025","004003"
"310025","004004"
"310025","004005"
"310025","201138"
"310025","202131"
"310025","004006"
"310025","202000"
"310025","201000"
"310025","201132"
"310025","005041"
"310025","201000"
"310025","201129"
"310025","005043"
"310025","201000"
"310025","005002"
"310025","006002"
"310025","013040"
"310025","020029"
"310025","104024"
"310025","005042"
"310025","012163"
"310025","021083"
"310025","021084"
"310025","115003"
"310025","004001"
"310025","004002"
"310025","004003"
"310025","201142"
"310025","202131"
"310025","004026"
"310025","202000"
"310025","201000"
"310025","005001"
"310025","006001"
"310025","201138"
"310025","202129"
"310025","007001"
"310025","202000"
"310025","201000"
"310025","008021"
"310025","004001"
"310025","004002"
"310025","004003"
"310025","004004"
"310025","004005"
"310025","005040"
"310025","101003"
"310025","012070"
"310025","025054"
"310025","101004"
"310025","025055"
"310025","008007"
"310025","104028"
"310025","005002"
"310025","006002"
"310025","002111"
"310025","005021"
"310026","310022"
"310026","025060"
"310026","008021"
"310026","301011"
"310026","301012"
"310026","201138"
"310026","202131"
"310026","004006"
"310026","202000"
"310026","201000"
"310026","033039"
"310026","033007"
"310026","304030"
"310026","304031"
"310026","002020"
"310026","001050"
"310026","202127"
"310026","304030"
"310026","202000"
"310026","304031"
"310026","201133"
"310026","202131"
"310026","004016"
"310026","202000"
"310026","201000"
"310026","301021"
"310026","304030"
"310026","010035"
"310026","005021"
"310026","010036"
"310026","113000"
"310026","031002"
"310026","301021"
"310026","005021"
"310026","108000"
"310026","031001"
"310026","002121"
"310026","007040"
"310026","015037"
"310026","008023"
"310026","201125"
"310026","015037"
"310026","201000"
"310026","008023"
"310026","033007"
"310026","108000"
"310026","031002"
"310026","007007"
"310026","015036"
"310026","008023"
"310026","201123"
"310026","015036"
"310026","201000"
"310026","008023"
"310026","033007"
"310026","116000"
"310026","031002"
"310026","007009"
"310026","010004"
"310026","012001"
"310026","013001"
"310026","008023"
"310026","201120"
"310026","010004"
"310026","201000"
"310026","201122"
"310026","012001"
"310026","201000"
"310026","201123"
"310026","013001"
"310026","201000"
"310026","008023"
"310026","033007"
"310026","008003"
"310026","007009"
"310026","010004"
"310026","008023"
"310026","201120"
"310026","010004"
"310026","201000"
"310026","008023"
"310026","033007"
"310027","301071"
"310027","301011"
"310027","301013"
"310027","301021"
"310027","030021"
"310027","030022"
"310027","010002"
"310027","304036"
"310027","002152"
"310027","002167"
"310027","101011"
"310027","304035"
"310028","301071"
"310028","301011"
"310028","301013"
"310028","301021"
"310028","030021"
"310028","030022"
"310028","010002"
"310028","304036"
"310028","002152"
"310028","002167"
"310028","101011"
"310028","304037"
"310029","110000"
"310029","031001"
"310029","201138"
"310029","202130"
"310029","007004"
"310029","007004"
"310029","202000"
"310029","201000"
"310029","015020"
"310029","010002"
"310029","012101"
"310029","013098"
"310030","310022"
"310030","301011"
"310030","301013"
"310030","301021"
"310030","304034"
"310030","310029"
"310050","310051"
"310050","310052"
"310050","101000"
"310050","031002"
"310050","310053"
"310050","101004"
"310050","310054"
"310050","020010"
"310050","310052"
"310050","101015"
"310050","310053"
"310050","310052"
"310050","101005"
"310050","310053"
"310051","001007"
"310051","005040"
"310051","201133"
"310051","005041"
"310051","201000"
"310051","201132"
"310051","025070"
"310051","201000"
"310051","202126"
"310051","007001"
"310051","202000"
"310051","007025"
"310051","005022"
"310051","102009"
"310051","002151"
"310051","012064"
"310052","002019"
"310052","301011"
"310052","301012"
"310052","202131"
"310052","201138"
"310052","004006"
"310052","201000"
"310052","202000"
"310052","301021"
"310052","007024"
"310052","005021"
"310052","005043"
"310053","201134"
"310053","005042"
"310053","201000"
"310053","025076"
"310053","033032"
"310053","012163"
"310054","201134"
"310054","005042"
"310054","201000"
"310054","025076"
"310054","033032"
"310054","201131"
"310054","202129"
"310054","102002"
"310054","008023"
"310054","014027"
"310054","008023"
"310054","202000"
"310054","201000"
"310055","310051"
"310055","310052"
"310055","102020"
"310055","025076"
"310055","025052"
"310055","101000"
"310055","031002"
"310055","025050"
"310060","001007"
"310060","001033"
"310060","002019"
"310060","002020"
"310060","301011"
"310060","301012"
"310060","207003"
"310060","004006"
"310060","207000"
"310060","304030"
"310060","301021"
"310060","007024"
"310060","005021"
"310060","007025"
"310060","005022"
"310060","008075"
"310060","201133"
"310060","005041"
"310060","201000"
"310060","005045"
"310060","005043"
"310060","005040"
"310060","010001"
"310060","201129"
"310060","007002"
"310060","201000"
"310060","202127"
"310060","201125"
"310060","021166"
"310060","201000"
"310060","202000"
"310060","008012"
"310060","020010"
"310060","020014"
"310060","002165"
"310060","033075"
"310060","107003"
"310060","008076"
"310060","006029"
"310060","006029"
"310060","025140"
"310060","025141"
"310060","033076"
"310060","033077"
"310060","008076"
"310060","033078"
"310060","033003"
"310060","104000"
"310060","031002"
"310060","201133"
"310060","005042"
"310060","201000"
"310060","014044"
"310061","001007"
"310061","001033"
"310061","001034"
"310061","002019"
"310061","002020"
"310061","301011"
"310061","301012"
"310061","207003"
"310061","004006"
"310061","207000"
"310061","005040"
"310061","005041"
"310061","005043"
"310061","033079"
"310061","033080"
"310061","033078"
"310061","301021"
"310061","201129"
"310061","007002"
"310061","201000"
"310061","007024"
"310061","005021"
"310061","007025"
"310061","005022"
"310061","025075"
"310061","111000"
"310061","031002"
"310061","005042"
"310061","202131"
"310061","002153"
"310061","002154"
"310061","202000"
"310061","002104"
"310061","012066"
"310061","012163"
"310061","012158"
"310061","012159"
"310061","033081"
"310062","001007"
"310062","001033"
"310062","001034"
"310062","002019"
"310062","002020"
"310062","301011"
"310062","301012"
"310062","207003"
"310062","004006"
"310062","207000"
"310062","005040"
"310062","201133"
"310062","005041"
"310062","005043"
"310062","201000"
"310062","008076"
"310062","033082"
"310062","301021"
"310062","201129"
"310062","007002"
"310062","201000"
"310062","007024"
"310062","005021"
"310062","007025"
"310062","005022"
"310062","008072"
"310062","008029"
"310062","105000"
"310062","031002"
"310062","005042"
"310062","002155"
"310062","033083"
"310062","014043"
"310062","015042"
"310193","301250"
"310193","303250"
"310193","302250"
"310193","303249"
"310193","303251"
"310194","301250"
"310194","303250"
"310194","302250"
"310194","303249"
"310194","303252"
"310195","301250"
"310195","303250"
"310195","304250"
"310196","301250"
"310196","303249"
"310196","303251"
"310226","310022"
"310226","025060"
"310226","008021"
"310226","301011"
"310226","301012"
"310226","201138"
"310226","202131"
"310226","004006"
"310226","202000"
"310226","201000"
"310226","033039"
"310226","033007"
"310226","304030"
"310226","304031"
"310226","002020"
"310226","001050"
"310226","202127"
"310226","304030"
"310226","202000"
"310226","304031"
"310226","201133"
"310226","202131"
"310226","004016"
"310226","202000"
"310226","201000"
"310226","301021"
"310226","304030"
"310226","010035"
"310226","005021"
"310226","010036"
"310226","107000"
"310226","031002"
"310226","301021"
"310226","005021"
"310226","103000"
"310226","031001"
"310226","002121"
"310226","007040"
"310226","015037"
"311001","301051"
"311001","007002"
"311001","012001"
"311001","011001"
