"FXY1","FXY2","Title_en","ElementName_en"
"318193","024193",,"Method of observation"
"318193","024194",,"Status of observation"
"318193","024195",,"Nuclid"
"318193","024196",,"Base of observed value"
"318193","024197",,"Exponent of observed value"
"318193","024198",,"Indicator on observed value"
"318193","024199",,"Unit of observed value"
"318193","024200",,"Error of observed data"
"318193","024201",,"Routine/special/test observation"
"318201","301211",,
"318201","301206",,
"318201","301207",,
"318201","318193",,
"318202","301213",,
"318202","301206",,
"318202","301207",,
"318202","318193",,
"321192","002132",,
"321192","002133",,
"321221","201133",,
"321221","202129",,
"321221","025001",,
"321221","202000",,
"321221","201000",,
"321225","021092",,
"321225","021030",,
"321225","025092",,
"321225","201129",,
"321225","202129",,
"321225","021017",,
"321225","202000",,
"321225","201000",,
"321227","021106",,
"321227","021107",,
"321227","021114",,
"321227","021115",,
"321227","021116",,
"321227","008018",,
"321227","021117",,
"348192","008021",,
"348192","004022",,
"348192","204005",,
"348192","031021",,
"348192","302051",,
"348192","204000",,
"348193","204005",,
"348193","031021",,
"348193","013011",,
"348193","014032",,
"348193","204000",,
"348194","008051",,
"348194","008020",,
"348195","008021",,
"348195","004022",,
"348195","348193",,
"348195","101002",,
"348195","348194",,
"348195","013051",,
"348195","014033",,
"348195","004053",,
"348196","008021",,
"348196","004022",,
"348196","204005",,
"348196","031021",,
"348196","302051",,
"348196","204000",,
"348197","008051",,
"348197","008020",,
"348198","004003",,
"348198","008053",,
"348198","012052",,
"348198","004003",,
"348198","008053",,
"348198","012053",,
"348198","004003",,
"348198","008053",,
"348198","012016",,
"348198","004003",,
"348198","008053",,
"348198","012017",,
"348199","004003",,
"348199","008053",,
"348199","013052",,
"348199","002002",,
"348199","004003",,
"348199","008053",,
"348199","011041",,
"348201","348192",,
"348201","348195",,
"348202","008021",,
"348202","004001",,
"348202","004001",,
"348202","348196",,
"348202","008021",,
"348202","004022",,
"348202","348193",,
"348202","101002",,
"348202","348197",,
"351192","005002",,
"351192","006002",,
"351192","007004",,
"351201","301211",,
"351201","004015",,
"351201","205015",,
"351201","101000",,
"351201","031001",,
"351201","351192",,
"351202","301213",,
"351202","004015",,
"351202","205015",,
"351202","101000",,
"351202","031001",,
"351202","351192",,
"352192","012221",,"Temperat.at bottom of middle soil layer"
"352192","013221",,"Total water contents in lower soil layer"
"352192","015192",,"Ozone, vertically integrated"
"352192","015193",,"Pressure of ozone maximum"
"352192","052192",,"Land sea ratio"
"352192","055201",,"Type of land surface"
"352193","010192",,"Depth of roots"
"352193","055202",,"Plant cover"
"352193","055203",,"Leaf area index"
"352194","010004",,
"352194","010051",,
"352194","011042",,
"352194","011192",,"U-component at 10 m"
"352194","011193",,"V-component at 10 m"
"352194","012004",,
"352194","012006",,
"352194","012011",,
"352194","012012",,
"352194","012061",,
"352194","012222",,"Temperature of snow cover"
"352194","012223",,"Temperature at top of middle soil layer"
"352195","201130",,
"352195","013011",,
"352195","013222",,"Total water contents i.middle soil layer"
"352195","013223",,"Total water contents i.upper soil layer"
"352195","013224",,"Specific humidity at surf./earth or snow"
"352195","013225",,"Large scale rain during forecast time"
"352195","013226",,"Large scale snow during forecast time"
"352195","013227",,"Convective rain during forecast time"
"352195","013228",,"Convective snow during forecast time"
"352195","013011",,
"352195","201000",,
"352196","201131",,
"352196","014012",,
"352196","014014",,
"352196","014201",,"Photosythetic active radiation at surf."
"352196","201000",,
"352196","014202",,"Albedo of surface (short wave)"
"352196","020010",,
"352196","020011",,
"352196","020011",,
"352196","020011",,
"352196","352202",,
"352196","013229",,"Mixing ratio in fog"
"352197","202130",,
"352197","052193",,"Coeff.of turb.tranf.of impulse,surface"
"352197","052194",,"Coeff.of turb.tranf.of heat/hum.,surface"
"352197","202000",,
"352197","052195",,"Impulse flow(u) at surf.,period specif."
"352197","052196",,"Impulse flow(v) at surf.,period specif."
"352197","052197",,"Flow of sens.heat at surf.,period spec."
"352197","052198",,"Flow of lat.heat at surf.,period specif."
"352197","052199",,"Roughness length (multiplied by g)"
"352198","007004",,
"352198","010003",,
"352198","011003",,
"352198","011004",,
"352198","011005",,
"352198","012001",,
"352198","013003",,
"352199","352198",,
"352199","352198",,
"352199","352198",,
"352199","352198",,
"352199","352198",,
"352199","352198",,
"352200","352194",,
"352200","352195",,
"352200","352196",,
"352200","352197",,
"352200","352203",,
"352200","352199",,
"352201","301211",,
"352201","352192",,
"352201","352193",,
"352201","004015",,
"352201","101000",,
"352201","031001",,
"352201","352200",,
"352202","010004",,
"352202","010004",,
"352203","020231",,"Vertical cloud amount"
"352203","020232",,"Modified cloud amount"
"352203","020004",,
"352203","020003",,
"352205","010004",,
"352205","010051",,
"352205","011192",,"U-component at 10 m"
"352205","011193",,"V-component at 10 m"
"352205","012004",,
"352205","012006",,
"352205","012011",,
"352205","012012",,
"352205","012061",,
"352205","012222",,"Temperature of snow cover"
"352206","201130",,
"352206","013011",,
"352206","013223",,"Total water contents i.upper soil layer"
"352206","013225",,"Large scale rain during forecast time"
"352206","013226",,"Large scale snow during forecast time"
"352206","013227",,"Convective rain during forecast time"
"352206","013228",,"Convective snow during forecast time"
"352206","013011",,
"352206","201000",,
"352207","201131",,
"352207","014012",,
"352207","014014",,
"352207","201000",,
"352207","020011",,
"352207","020011",,
"352207","020011",,
"352207","352202",,
"352207","013229",,"Mixing ratio in fog"
"352207","052197",,"Flow of sens.heat at surf.,period spec."
"352207","052198",,"Flow of lat.heat at surf.,period specif."
"352207","352203",,
"352208","011003",,
"352208","011004",,
"352208","011005",,
"352208","012001",,
"352208","013003",,
"352209","352208",,
"352209","352208",,
"352209","352208",,
"352209","352208",,
"352209","352208",,
"352209","352208",,
"352210","352205",,
"352210","352206",,
"352210","352207",,
"352210","352209",,
"352211","301211",,
"352211","052192",,"Land sea ratio"
"352211","055201",,"Type of land surface"
"352211","004015",,
"352211","101000",,
"352211","031001",,
"352211","352210",,
"352217","020053",,
"352217","020052",,
"352217","020051",,
"352217","020200",,"Amount of (convective) clouds"
"352217","013204",,"Snow, large scale + convective"
"352217","013205",,"Large scale precipition (rain and snow)"
"352217","013206",,"Convective precipition (rain and snow)"
"352217","052200",,"Boundary layer dissipation"
"352217","013207",,"Skin reservoir content"
"352217","013208",,"Surface water runoff"
"352217","013209",,"Ground water runoff"
"352218","007004",,
"352218","010003",,
"352218","011003",,
"352218","011004",,
"352218","202130",,
"352218","011005",,
"352218","202000",,
"352218","012001",,
"352218","013001",,
"352218","013230",,"Cloud water content"
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352219","352218",,
"352220","352194",,
"352220","352195",,
"352220","352196",,
"352220","352197",,
"352220","201131",,
"352220","014012",,
"352220","014014",,
"352220","201000",,
"352220","352217",,
"352220","352219",,
"352220","352219",,
"352220","352218",,
"352221","301211",,
"352221","352192",,
"352221","352193",,
"352221","004015",,
"352221","101000",,
"352221","031001",,
"352221","352220",,
"352225","203015",,
"352225","014012",,
"352225","014014",,
"352225","014201",,"Photosythetic active radiation at surf."
"352225","052200",,"Boundary layer dissipation"
"352225","203255",,
"352225","203020",,
"352225","011005",,
"352225","203255",,
"352226","052201",,"Soil heat flux, surface"
"352226","052202",,"Soil heat flux, bottom of layer 1"
"352226","201131",,
"352226","014012",,
"352226","014014",,
"352226","052200",,"Boundary layer dissipation"
"352226","201000",,
"352226","020053",,
"352226","020052",,
"352226","020051",,
"352226","020200",,"Amount of (convective) clouds"
"352227","013204",,"Snow, large scale + convective"
"352227","013205",,"Large scale precipition (rain and snow)"
"352227","013206",,"Convective precipition (rain and snow)"
"352227","013207",,"Skin reservoir content"
"352227","013208",,"Surface water runoff"
"352227","013209",,"Ground water runoff"
"352228","007004",,
"352228","010003",,
"352228","011003",,
"352228","011004",,
"352228","202130",,
"352228","011005",,
"352228","202000",,
"352228","012001",,
"352228","013001",,
"352228","013230",,"Cloud water content"
"352228","020010",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352229","352228",,
"352230","352194",,
"352230","352195",,
"352230","352196",,
"352230","352197",,
"352230","352203",,
"352230","352226",,
"352230","352227",,
"352230","352229",,
"352230","352229",,
"352230","352229",,
"352230","352229",,
"352231","301211",,
"352231","352192",,
"352231","352193",,
"352231","352225",,
"352231","004015",,
"352231","101000",,
"352231","031001",,
"352231","352230",,
"353001","010051",,
"353001","010061",,
"353001","302193",,
"353001","302194",,
"353001","302201",,
"353001","020001",,
"353001","020003",,
"353001","302212",,
"353001","020233",,"Verification: derived low cloud cover"
"353001","302195",,
"353001","302202",,
"353002","353001",,
"353002","101003",,
"353002","302203",,
"353002","013013",,
"353002","302216",,
"353003","053102",,"U-component,dev.fr.def.field"
"353003","053103",,"V-component,dev.fr.def.field"
"353003","053104",,"Relative humidity,dev.fr.def.field"
"353003","053106",,"Temperature,dev.fr.def.field"
"353004","053107",,"Pressure at obs.level,dev.fr.def.field"
"353004","053108",,"Dew point temperature,dev.fr.def.field"
"353004","053109",,"Max wind (gusts),dev.fr.def.field"
"353004","053110",,"Max temperature(2M),dev.fr.def.field"
"353004","053111",,"Min temperature(2M),dev.fr.def.field"
"353004","053112",,"Ground min.temperature,dev.fr.def.field"
"353004","053113",,"Cloud cover,dev.fr.def.field"
"353004","053114",,"Low cloud cover,dev.fr.def.field"
"353004","053115",,"Horizontal visibility,dev.fr.def.field"
"353004","053116",,"Total precipitation,dev.fr.def.field"
"353004","053117",,"Global radiation,dev.fr.def.field"
"353005","008192",,"Field from which deviation is calculated"
"353005","353003",,
"353005","353004",,
"353006","053062",,"U-component, quality flags"
"353006","053063",,"V-component, quality flags"
"353006","053064",,"Rel.humidity, quality flags"
"353006","053066",,"Temperature,quality flags"
"353007","053067",,"Pressure at obs.level,quality flags"
"353007","053068",,"Dew point temperature,quality flags"
"353007","053069",,"Max wind (gusts), quality flags"
"353007","053070",,"Max temperature(2M), quality flags"
"353007","053071",,"Min temperature(2M), quality flags"
"353007","053072",,"Ground min.temperature, quality flags"
"353007","053073",,"Cloud cover, quality flags"
"353007","053074",,"Low cloud cover, quality flags"
"353007","053075",,"Horizontal visibility, quality flags"
"353007","053076",,"Total precipitation, quality flags"
"353007","053077",,"Global radiation, quality flags"
"353008","301213",,
"353008","301208",,
"353008","301231",,
"353008","204005",,
"353008","031021",,
"353008","353002",,
"353008","204000",,
"353008","101010",,
"353008","353005",,
"353008","353006",,
"353008","353007",,
"353011","008192",,"Field from which deviation is calculated"
"353011","053101",,"Geopotential,dev.fr.def.field"
"353011","353003",,
"353012","204005",,
"353012","031021",,
"353012","303192",,
"353012","013003",,
"353012","204000",,
"353012","101010",,
"353012","353011",,
"353012","053061",,"Geopotential, quality flags"
"353012","353006",,
"353013","301213",,
"353013","301200",,
"353013","301202",,
"353013","301231",,
"353013","101000",,
"353013","031001",,
"353013","353012",,
"353192","301205",,
"353192","020010",,
"353192","302194",,
"353192","020004",,
"353192","012004",,
"353192","011041",,
"353192","302203",,
"353192","004031",,
"353192","012011",,
"353192","004031",,
"353192","012012",,
"353193","004023",,
"353193","012011",,
"353193","012012",,
"353193","013198",,"Probability of precipitation"
"353193","014198",,"Sunshine"
"353193","302194",,
"353193","011198",,"Probability of gusts"
"353201","301211",,
"353201","101004",,
"353201","353192",,
"353202","301211",,
"353202","101008",,
"353202","353193",,
"353211","301213",,
"353211","101004",,
"353211","353192",,
"353212","301213",,
"353212","101008",,
"353212","353193",,
"354192","101000",,
"354192","031001",,
"354192","205008",,
"354193","101000",,
"354193","031001",,
"354193","205008",,
"355192","004003",,
"355192","055192",,"Kind of plants"
"355192","007061",,
"355192","013211",,"Soil humidity"
"355193","004003",,
"355193","007061",,
"355193","012030",,
"355193","007061",,
"355193","012030",,
"355193","007061",,
"355193","012030",,
"355194","004192",,"Duration of time relat.to follow.value"
"355194","012004",,
"355194","012011",,
"355194","012012",,
"355194","012013",,
"355194","013003",,
"355194","013011",,
"355194","014031",,
"355194","014021",,
"355194","004004",,
"355194","012004",,
"355195","355193",,
"355195","355194",,
"355196","055192",,"Kind of plants"
"355196","055193",,"Step of growth"
"355196","055194",,"Progress of growth"
"355196","055195",,"Plant damage"
"355197","004003",,
"355197","004004",,
"355197","012004",,
"355197","013003",,
"355197","020211",,"Precipitation during preceding hour y/n"
"355201","301211",,
"355201","101048",,
"355201","355192",,
"355201","101007",,
"355201","355195",,
"355202","301211",,
"355202","101016",,
"355202","355196",,
"355203","301211",,
"355203","101168",,
"355203","355197",,
"355211","301213",,
"355211","101048",,
"355211","355192",,
"355211","101007",,
"355211","355195",,
"355212","301213",,
"355212","101016",,
"355212","355196",,
"355213","301213",,
"355213","101168",,
"355213","355197",,
"356192","101000",,
"356192","031002",,
"356192","056192",,"Block of the continuous weather trend"
"356193","101000",,
"356193","031002",,
"356193","056193",,"Block of the notes"
"356194","101000",,
"356194","031002",,
"356194","056194",,"Block of dangerous weather"
"356195","101000",,
"356195","031002",,
"356195","056195",,"Block of winter sports observation"
"356196","101000",,
"356196","031002",,
"356196","056196",,"Block of ornithological observation"
"356197","101000",,
"356197","031002",,
"356197","056197",,"Block of weather history"
"356198","101000",,
"356198","031002",,
"356198","013236",,"Block of precipitation and snow cover"
"356199","101000",,
"356199","031002",,
"356199","056198",,"Block of additional observation"
"356200","101000",,
"356200","031002",,
"356200","056199",,"Block of 9SPSPSPSP"
"356201","101000",,
"356201","031002",,
"356201","056200",,"Block of phaenological report"
"356202","101000",,
"356202","031002",,
"356202","056201",,"Block of additional comment"
